id;type;name;level;tradable;rarity;gender;src_id;src_name;srcs_in_loop;src_loop_time;time_till_item;approx_taros
66;Shirts;Coco Plane Top;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
151;Weapon;Rocket Cutlass;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
415;Weapon;Heavy Bio-Plasma Cannon;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
34;Shirts;Edinburgh Tunic;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
122;Shirts;Eduardo Vest;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
400;Shirts;Sapphire Angel Shirt;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
544;Weapon;Proto Engine;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
553;Chest;30Lv CRATE SOOPER;0;Tradable;Any;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 01:32:05.525525526;187884
345;Pants;Pharaoh Leggings;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
155;Weapon;Valerion's Sword;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
533;Weapon;Val Hallen's Six-String;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
103;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
197;Pants;Headbanger Pants;30;Tradable;Common;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 01:22:28.408504916;168232
95;Shoes;Berserker Sneakers (Boys);30;Tradable;Common;Boy;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 01:22:28.408504916;168232
313;Weapon;Dolphin Gun;30;Tradable;Common;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 01:22:28.408504916;168232
377;Shoes;Insulated Boots;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
90;Weapon;Electron Meta Mace;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
69;Hat;Speedster Helmet;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
79;Hat;Jojutsu Hood;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
123;Shoes;Commandant Boots;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
216;Shoes;Velocity Shoes;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
372;Shoes;Overlap Shoes;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
237;Weapon;Ultimate Toxic Heater;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
3;Back;Angel's Prayer;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
373;Shoes;Layered Shoes;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
515;Weapon;Bullhead Leviathan;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
76;Pants;Crimson Filigree Pants;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
20;Shoes;Monster Shoes;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
303;Shoes;Xtreme Snowboard Boots;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
280;Shirts;Imperial Shirt;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
101;Weapon;Xenonex Axe;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
245;Weapon;Chemical Acid Blaster;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
372;Weapon;Hypercharged Claw;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
598;Weapon;Vertical Scattergun MK-3;31;Tradable;Uncommon;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:10:30.437333886;143820
204;Shirts;Leopard Shirt;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
405;Shirts;Tech Camo Shirt;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
517;Weapon;Hammerhead Leviathan;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
78;Hat;Taijutsu Hood;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
207;Shirts;Jaguar Shirt;31;Tradable;Rare;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:07:51.327965133;138414
469;Weapon;Cruise Ship Shooter;31;Tradable;Rare;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:07:51.327965133;138414
513;Weapon;Chill Caster;31;Tradable;Rare;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 01:07:51.327965133;138414
60;Shirts;Cannonbolt Armor;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
401;Shirts;Amethyst Angel Shirt;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
153;Weapon;Orbital Cutlass;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
233;Pants;Velocity Pants;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
374;Pants;Overlap Trousers;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
587;Weapon;Swampfire Torch;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
199;Pants;Jungle Pants;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
239;Pants;Open Circuit Pants;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
383;Shoes;Amethyst Angel Shoes;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
518;Weapon;Great White Leviathan;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
80;Shoes;Giga Shield Boots;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
182;Shoes;Jungle Boots;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
222;Shoes;Open Circuit Shoes;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
417;Weapon;Tactical Bio-Plasma Cannon;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
379;Pants;Insulated Pants;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
117;Shoes;Electron Boots;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
235;Weapon;Supercharged Toxic Heater;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
35;Hat;Snowboard Cap;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
1238;Chest;Bad Max's CRATE;0;Tradable;Any;Any;461;Mob: Bad Max;1;0 days 01:00:10.400000;0 days 01:00:10.400000;122740
1237;Chest;Don Doom's CRATE;0;Tradable;Any;Any;454;Mob: Don Doom;1;0 days 01:00:08.800000;0 days 01:00:08.800000;122706
254;Pants;Bubbles Dynamo Legs;21;Tradable;Ultra Rare;Any;191;Mob: Skeeter Spawn;25;0 days 00:02:48.559926350;0 days 00:59:33.077400097;121482
110;Weapon;Ancient Dragon Blade;21;Tradable;Ultra Rare;Any;191;Mob: Skeeter Spawn;25;0 days 00:02:48.559926350;0 days 00:59:33.077400097;121482
102;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;191;Mob: Skeeter Spawn;25;0 days 00:02:48.559926350;0 days 00:59:33.077400097;121482
28;Pants;Lowlander Pants;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
67;Pants;Coco Plane Pants;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
217;Shoes;Mercury Shoes;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
53;Weapon;Stellar Blade;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
26;Hat;Battle Beret;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
249;Pants;Taijutsu Pants;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
388;Shoes;Tech Tactical Boots;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
360;Weapon;Fashion Rifle;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
274;Shirts;Buttercup Dynamo Torso;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
9;Weapon;Shrunken Heads;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
112;Weapon;Sun Dragon Blade;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
51;Hat;XLR8 Speed Helmet;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
390;Pants;Tech Tactical Pants;35;Tradable;Ultra Rare;Any;2093;Mob: Shellslug;43;0 days 00:06:51.331134263;0 days 00:56:19.558499100;114920
57;Weapon;Intergalactic Blade;35;Tradable;Ultra Rare;Any;2093;Mob: Shellslug;43;0 days 00:06:51.331134263;0 days 00:56:19.558499100;114920
346;Pants;Tutankhamun Leggings;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
236;Weapon;Elite Toxic Heater;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
280;Weapon;Vulcan Carbine Elite Class;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
122;Shoes;Brigadier Boots;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
352;Shoes;Tutankhamun Boots;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
396;Shirts;Thermal Shirt;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
111;Weapon;Quartz Dragon Blade;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
23;Shoes;Lowlander Boots;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
57;Shoes;Coco Bird Feet;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
150;Weapon;Space Cutlass;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
414;Weapon;Bio-Plasma Cannon;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
559;Chest;31Lv CRATE SOOPER DOOPER;0;Tradable;Any;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 00:51:07.067067066;104278
26;Back;Dark Avenger Cape;13;Tradable;Ultra Rare;Any;334;Mob: Vile Cabinet;18;0 days 00:01:43.248523174;0 days 00:50:39.761030858;103360
27;Back;Major Glory Cape;13;Tradable;Ultra Rare;Any;334;Mob: Vile Cabinet;18;0 days 00:01:43.248523174;0 days 00:50:39.761030858;103360
23;Hat;Hector Helmet;13;Tradable;Ultra Rare;Any;334;Mob: Vile Cabinet;18;0 days 00:01:43.248523174;0 days 00:50:39.761030858;103360
244;Shirts;Closed Circuit Shirt;33;Tradable;Ultra Rare;Any;2320;Mob: Meteoric Sentry;34;0 days 00:04:50.367535240;0 days 00:50:17.213080620;102578
56;Weapon;Galactic Blade;33;Tradable;Ultra Rare;Any;2320;Mob: Meteoric Sentry;34;0 days 00:04:50.367535240;0 days 00:50:17.213080620;102578
239;Shirts;Velocity Shirt;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
390;Shirts;Overlap Jacket;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
357;Weapon;Style Rifle;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
552;Chest;30Lv CRATE SPECIAL;0;Tradable;Any;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 00:46:02.762762763;93942
255;Pants;Buttercup Dynamo Legs;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
378;Shoes;Thermal Boots;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
123;Shirts;Electron Shirt;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
117;Pants;Neutron Pants;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
253;Weapon;Hot Pants Ray Gun;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
281;Weapon;Vulcan Carbine Perfect Class;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
406;Shirts;Tech Tactical Shirt;36;Tradable;Ultra Rare;Any;2071;Mob: Great Shellslug;23;0 days 00:02:47.053869418;0 days 00:42:46.052539769;87244
418;Weapon;Massive Bio-Plasma Cannon;36;Tradable;Ultra Rare;Any;2071;Mob: Great Shellslug;23;0 days 00:02:47.053869418;0 days 00:42:46.052539769;87244
380;Pants;Thermal Pants;25;Tradable;Ultra Rare;Any;430;Mob: Fowl Fiend;26;0 days 00:03:02.314239684;0 days 00:41:17.331263625;84218
56;Hat;Chromastone Helmet;12;Tradable;Ultra Rare;Any;430;Mob: Fowl Fiend;26;0 days 00:03:02.314239684;0 days 00:41:17.331263625;84218
273;Shirts;Bubbles Dynamo Torso;22;Tradable;Ultra Rare;Any;211;Mob: Pneumatic Bear;40;0 days 00:03:01.795941550;0 days 00:40:08.531287097;81906
369;Shirts;Pharaoh Shirt;22;Tradable;Ultra Rare;Any;211;Mob: Pneumatic Bear;40;0 days 00:03:01.795941550;0 days 00:40:08.531287097;81906
73;Weapon;Foster's F-Blade;22;Tradable;Ultra Rare;Any;211;Mob: Pneumatic Bear;40;0 days 00:03:01.795941550;0 days 00:40:08.531287097;81906
122;Pants;Commandant Pants;27;Tradable;Ultra Rare;Any;240;Mob: Volcano Toad;42;0 days 00:03:06.294839333;0 days 00:39:10.604882188;79934
