id;type;name;level;tradable;rarity;gender;src_id;src_name;srcs_in_loop;src_loop_time;time_till_item;approx_taros
544;Weapon;Proto Engine;33;Tradable;Ultra Rare;Any;773;World Mission: Chocolate Milk  (Part 1 of 4) and 1 more;2;4 days 14:29:04.671330539;2301 days 18:18:55.665269732;6761659424
391;Shirts;Layered Jacket;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
516;Weapon;Sandtiger Leviathan;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
240;Shirts;Mercury Shirt;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
24;Shoes;Edinburgh Boots;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
116;Shoes;Eduardo Zapatos;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
181;Shoes;Leopard Boots;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
382;Shoes;Sapphire Angel Shoes;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
387;Shoes;Tech Camo Boots;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
55;Weapon;Stardust Blade;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
543;Weapon;Neutrino Engine;31;Tradable;Ultra Rare;Any;763;World Mission: All the World's a Stage  (Part 1 of 3) and 1 more;2;3 days 19:01:33.346467868;2086 days 00:15:40.557327211;6127865594
29;Pants;Edinburgh Pants;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
115;Pants;Eduardo Pantalones;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
198;Pants;Leopard Pants;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
384;Pants;Sapphire Angel Leggings;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
389;Pants;Tech Camo Pants;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
152;Weapon;Asteroid Cutlass;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
359;Weapon;Glamour Rifle;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
416;Weapon;Reinforced Bio-Plasma Cannon;32;Tradable;Ultra Rare;Any;768;World Mission: Evil Takes Root (Part 1 of 3) and 1 more;2;4 days 04:28:39.306095871;1883 days 22:54:47.743141949;5534305392
234;Pants;Mercury Pants;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
33;Shirts;Lowlander Tunic;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
66;Shirts;Coco Plane Top;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
151;Weapon;Rocket Cutlass;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
415;Weapon;Heavy Bio-Plasma Cannon;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
375;Pants;Layered Trousers;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
358;Weapon;Hipster Rifle;30;Tradable;Ultra Rare;Any;640;World Mission: Demonic Business (Part 2 of 4) and 1 more;2;3 days 10:06:33.221244553;1197 days 10:13:47.435593486;3517559318
44;Shirts;Breakdance Jersey;36;Tradable;Rare;Boy;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;933 days 08:00:00.000000014;2741760000
202;Pants;Zanzibar Pants;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
3;Weapon;Wildvine Seedbomb;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
8;Weapon;Dark Apple of Discord;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
274;Weapon;Nitrogenic Vaporizer;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
500;Weapon;Omega Roughneck;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
573;Weapon;Planetary Mercenary;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
373;Shirts;Amenhotep Shirt;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
321;Weapon;Super Scope Basilisk;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
5;Shirts;Gangreen Gang Little Arturo Jacket;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
413;Weapon;Scorpion Predator;36;Tradable;Rare;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;866 days 16:00:00;2545920000
377;Shoes;Insulated Boots;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
90;Weapon;Electron Meta Mace;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
69;Hat;Speedster Helmet;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
79;Hat;Jojutsu Hood;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
254;Pants;Bubbles Dynamo Legs;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
110;Weapon;Ancient Dragon Blade;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
102;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
345;Pants;Pharaoh Leggings;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
155;Weapon;Valerion's Sword;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
533;Weapon;Val Hallen's Six-String;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
103;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;244;World Mission: Stuff in Devil's Bluff (Part 1 of 3) and 1 more;2;1 days 02:44:50.277661830;612 days 23:00:52.714006640;1800628202
23;Shoes;Lowlander Boots;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
57;Shoes;Coco Bird Feet;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
150;Weapon;Space Cutlass;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
414;Weapon;Bio-Plasma Cannon;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
129;Shirts;Commandant Shirt;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
239;Shirts;Velocity Shirt;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
390;Shirts;Overlap Jacket;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
357;Weapon;Style Rifle;28;Tradable;Ultra Rare;Any;250;World Mission: Completing the Project (Part 1 of 3) and 3 more;4;2 days 17:49:53.037583691;548 days 14:16:47.516738184;1611552672
30;Pants;Glasgow Pants;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
183;Shoes;Barbary Boots;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
446;Weapon;Combustion Seeker;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
468;Weapon;Battleship Shooter;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
25;Hat;Military Beret;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
1;Back;Angel Wings;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
394;Shirts;Odyssey Jacket;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
331;Weapon;Fuse Disruptor;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
44;Glass;High Seas Raider;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
236;Pants;Breakneck Pants;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
347;Pants;Ramses Leggings;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
34;Weapon;Rusty Tin Mine;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
522;Weapon;Avalon Spreader;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
20;Hat;Eduardo Horned Helmet;29;Tradable;Rare;Any;395;World Mission: Critical Mission (Part 1 of 2);1;3 days 01:43:04.308683819;511 days 22:18:38.113969915;1503844412
123;Shoes;Commandant Boots;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
216;Shoes;Velocity Shoes;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
372;Shoes;Overlap Shoes;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
237;Weapon;Ultimate Toxic Heater;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
117;Pants;Neutron Pants;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
253;Weapon;Hot Pants Ray Gun;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
281;Weapon;Vulcan Carbine Perfect Class;26;Tradable;Ultra Rare;Any;22;World Mission: Mutant Eggplants Attack! (Part 2 of 3) and 2 more;3;2 days 04:01:59.493096021;505 days 21:04:41.722404957;1486067988
122;Pants;Commandant Pants;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
124;Shirts;Neutron Shirt;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
514;Weapon;Leviathan;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
541;Weapon;Atomic Engine;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
233;Pants;Velocity Pants;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
374;Pants;Overlap Trousers;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
587;Weapon;Swampfire Torch;27;Tradable;Ultra Rare;Any;393;World Mission: Fusion on the Mountain (Part 2 of 3) and 3 more;4;2 days 10:42:12.556392233;428 days 01:06:37.368640743;1257428698
274;Shirts;Buttercup Dynamo Torso;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
9;Weapon;Shrunken Heads;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
112;Weapon;Sun Dragon Blade;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
51;Hat;XLR8 Speed Helmet;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
380;Pants;Thermal Pants;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
118;Shoes;Neutron Boots;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
128;Shirts;Brigadier Shirt;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
370;Shirts;Tutankhamun Shirt;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
535;Weapon;Val Hallen's Hammer;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
88;Hat;Coco Palm Tree Headpiece;25;Tradable;Ultra Rare;Any;20;World Mission: Mutant Eggplants Attack! (Part 1 of 3) and 4 more;5;1 days 22:01:55.526021405;421 days 23:03:35.724709064;1239552144
54;Pants;Flight Pants;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
22;Shoes;Panda Shoes;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
245;Shoes;Genjutsu Sneaks;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
269;Shoes;Drag Racer Shoes;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
252;Shirts;Supercow Tee;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
322;Shirts;Xtra Xtreme Shirt;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
88;Weapon;Emperor Hammer;36;Tradable;Uncommon;Any;649;World Mission: Wielding the Master Weapon (Part 3 of 3);1;6 days 00:00:00;400 days 00:00:00;1175040000
