id;type;name;level;tradable;rarity;gender;src_id;src_name;srcs_in_loop;src_loop_time;time_till_item;approx_taros
385;Pants;Amethyst Angel Leggings;36;Tradable;Ultra Rare;Any;2455;Mob: Scoria Cephalopod;33;0 days 00:05:13.655269188;0 days 02:19:54.899423166;285430
242;Shoes;Taijutsu Sneaks;36;Tradable;Ultra Rare;Any;2455;Mob: Scoria Cephalopod;33;0 days 00:05:13.655269188;0 days 02:19:54.899423166;285430
205;Shirts;Jungle Shirt;36;Tradable;Ultra Rare;Any;2455;Mob: Scoria Cephalopod;33;0 days 00:05:13.655269188;0 days 02:19:54.899423166;285430
245;Shirts;Open Circuit Shirt;36;Tradable;Ultra Rare;Any;2455;Mob: Scoria Cephalopod;33;0 days 00:05:13.655269188;0 days 02:19:54.899423166;285430
361;Weapon;Couture Rifle;36;Tradable;Ultra Rare;Any;2455;Mob: Scoria Cephalopod;33;0 days 00:05:13.655269188;0 days 02:19:54.899423166;285430
61;Pants;Cannonbolt Leggings;36;Tradable;Ultra Rare;Any;2458;Mob: Meteoric Guardian;20;0 days 00:03:02.175005897;0 days 02:14:05.177790915;273530
38;Shirts;Ben 10 Jacket;36;Tradable;Ultra Rare;Any;2458;Mob: Meteoric Guardian;20;0 days 00:03:02.175005897;0 days 02:14:05.177790915;273530
89;Shirts;Giga Shield Shirt;36;Tradable;Ultra Rare;Any;2458;Mob: Meteoric Guardian;20;0 days 00:03:02.175005897;0 days 02:14:05.177790915;273530
154;Weapon;Infinity Cutlass;36;Tradable;Ultra Rare;Any;2458;Mob: Meteoric Guardian;20;0 days 00:03:02.175005897;0 days 02:14:05.177790915;273530
82;Pants;Giga Shield Pants;35;Tradable;Ultra Rare;Any;2323;Mob: Slag Cephalopod;19;0 days 00:02:43.879200447;0 days 02:06:58.107292123;259012
51;Shoes;Cannonbolt Combat Boots;35;Tradable;Ultra Rare;Any;2323;Mob: Slag Cephalopod;19;0 days 00:02:43.879200447;0 days 02:06:58.107292123;259012
1;Shirts;Gangreen Gang Ace Jacket;35;Tradable;Ultra Rare;Any;2323;Mob: Slag Cephalopod;19;0 days 00:02:43.879200447;0 days 02:06:58.107292123;259012
260;Shirts;Taijutsu Shirt;35;Tradable;Ultra Rare;Any;2323;Mob: Slag Cephalopod;19;0 days 00:02:43.879200447;0 days 02:06:58.107292123;259012
545;Weapon;Quark Engine;35;Tradable;Ultra Rare;Any;2323;Mob: Slag Cephalopod;19;0 days 00:02:43.879200447;0 days 02:06:58.107292123;259012
128;Shirts;Brigadier Shirt;25;Tradable;Ultra Rare;Any;416;Mob: Brackish Beast;22;0 days 00:03:04.489332124;0 days 02:03:26.711475827;251838
370;Shirts;Tutankhamun Shirt;25;Tradable;Ultra Rare;Any;416;Mob: Brackish Beast;22;0 days 00:03:04.489332124;0 days 02:03:26.711475827;251838
535;Weapon;Val Hallen's Hammer;25;Tradable;Ultra Rare;Any;416;Mob: Brackish Beast;22;0 days 00:03:04.489332124;0 days 02:03:26.711475827;251838
61;Hat;Giga Shield Helmet;36;Tradable;Ultra Rare;Any;3217;Vendor: E.G.G.E.R.;1;0 days 00:00:01;0 days 01:51:45.882352941;228004
234;Pants;Mercury Pants;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
33;Shirts;Lowlander Tunic;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
151;Weapon;Rocket Cutlass;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
415;Weapon;Heavy Bio-Plasma Cannon;30;Tradable;Ultra Rare;Any;244;Mob: Stone Drake;21;0 days 00:02:30.800000;0 days 01:45:42.476930712;215628
122;Shirts;Eduardo Vest;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
400;Shirts;Sapphire Angel Shirt;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
544;Weapon;Proto Engine;33;Tradable;Ultra Rare;Any;2087;Mob: Shellworm;25;0 days 00:03:17.949896621;0 days 01:33:14.768319971;190230
345;Pants;Pharaoh Leggings;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
155;Weapon;Valerion's Sword;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
533;Weapon;Val Hallen's Six-String;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
103;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;190;Mob: Timber Creeper;41;0 days 00:05:07.832636128;0 days 01:28:25.149674121;180370
640;Shirts;Benmummy Shirt;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
641;Shirts;Benwolf Shirt;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
642;Shirts;Benviktor Shirt;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
543;Pants;Benmummy Pants;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
544;Pants;Benwolf Pants;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
545;Pants;Benviktor Pants;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
550;Shoes;Benmummy Shoes;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
551;Shoes;Benwolf Feet;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
552;Shoes;Benviktor Boots;4;Tradable;Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 01:22:57.375565611;169218
377;Shoes;Insulated Boots;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
90;Weapon;Electron Meta Mace;21;Tradable;Ultra Rare;Any;401;Mob: Demolition Bear;23;0 days 00:02:37.311692273;0 days 01:20:32.813138643;164322
123;Shoes;Commandant Boots;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
216;Shoes;Velocity Shoes;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
372;Shoes;Overlap Shoes;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
237;Weapon;Ultimate Toxic Heater;26;Tradable;Ultra Rare;Any;422;Mob: Slizzard;29;0 days 00:03:11.208043949;0 days 01:17:38.809981160;158406
3;Back;Angel's Prayer;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
373;Shoes;Layered Shoes;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
515;Weapon;Bullhead Leviathan;29;Tradable;Ultra Rare;Any;1986;Mob: Creeposaurus Rex;22;0 days 00:03:11.794012778;0 days 01:16:59.983927779;157080
35;Shirts;Glasgow Tunic;30;Tradable;Rare;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 06:23:38.434021025;156536
271;Weapon;Aquatic Vaporizer;30;Tradable;Rare;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 06:23:38.434021025;156536
318;Weapon;Super Scope Dragon;30;Tradable;Rare;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 06:23:38.434021025;156536
410;Weapon;Scorpion Stinger;30;Tradable;Rare;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 06:23:38.434021025;156536
108;Hat;Dark Avenger Helmet;1;Tradable;Rare;Any;1;Racing: KND Training Area (F);1;0 days 00:01:40;0 days 01:14:04.444444444;151096
78;Hat;Taijutsu Hood;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
204;Shirts;Leopard Shirt;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
405;Shirts;Tech Camo Shirt;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
517;Weapon;Hammerhead Leviathan;33;Tradable;Ultra Rare;Any;2059;Mob: Eyebulb;85;0 days 00:08:12.060798726;0 days 01:08:10.408460164;139060
60;Shirts;Cannonbolt Armor;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
401;Shirts;Amethyst Angel Shirt;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
153;Weapon;Orbital Cutlass;34;Tradable;Ultra Rare;Any;2060;Mob: Jurassic Centurion;20;0 days 00:02:31.600000;0 days 01:06:56.958134605;136578
233;Pants;Velocity Pants;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
374;Pants;Overlap Trousers;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
587;Weapon;Swampfire Torch;27;Tradable;Ultra Rare;Any;432;Mob: Razor Mantis;41;0 days 00:05:10.709039548;0 days 01:06:56.040941844;136544
199;Pants;Jungle Pants;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
239;Pants;Open Circuit Pants;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
383;Shoes;Amethyst Angel Shoes;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
518;Weapon;Great White Leviathan;35;Tradable;Ultra Rare;Any;2066;Mob: Eyebore;39;0 days 00:03:28.962255370;0 days 01:03:05.908177321;128724
80;Shoes;Giga Shield Boots;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
182;Shoes;Jungle Boots;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
222;Shoes;Open Circuit Shoes;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
417;Weapon;Tactical Bio-Plasma Cannon;34;Tradable;Ultra Rare;Any;2063;Mob: Great Shellworm;63;0 days 00:05:36.008532484;0 days 01:02:48.570054474;128146
117;Shoes;Electron Boots;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
379;Pants;Insulated Pants;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
235;Weapon;Supercharged Toxic Heater;22;Tradable;Ultra Rare;Any;403;Mob: Canyon Creeper;29;0 days 00:02:33.263859452;0 days 01:02:14.294768256;126956
69;Hat;Speedster Helmet;21;Tradable;Ultra Rare;Any;3216;Vendor: E.G.G.E.R.;1;0 days 00:00:01;0 days 01:00:23.529411765;123216
79;Hat;Jojutsu Hood;21;Tradable;Ultra Rare;Any;3216;Vendor: E.G.G.E.R.;1;0 days 00:00:01;0 days 01:00:23.529411765;123216
35;Hat;Snowboard Cap;22;Tradable;Ultra Rare;Any;3216;Vendor: E.G.G.E.R.;1;0 days 00:00:01;0 days 01:00:23.529411765;123216
88;Hat;Coco Palm Tree Headpiece;25;Tradable;Ultra Rare;Any;3216;Vendor: E.G.G.E.R.;1;0 days 00:00:01;0 days 01:00:23.529411765;123216
1238;Chest;Bad Max's CRATE;0;Tradable;Any;Any;461;Mob: Bad Max;1;0 days 01:00:10.400000;0 days 01:00:10.400000;122740
1237;Chest;Don Doom's CRATE;0;Tradable;Any;Any;454;Mob: Don Doom;1;0 days 01:00:08.800000;0 days 01:00:08.800000;122706
102;Hat;Green Dynamo Helmet;21;Tradable;Ultra Rare;Any;191;Mob: Skeeter Spawn;25;0 days 00:02:48.559926350;0 days 00:59:33.077400097;121482
110;Weapon;Ancient Dragon Blade;21;Tradable;Ultra Rare;Any;191;Mob: Skeeter Spawn;25;0 days 00:02:48.559926350;0 days 00:59:33.077400097;121482
26;Hat;Battle Beret;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
28;Pants;Lowlander Pants;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
217;Shoes;Mercury Shoes;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
53;Weapon;Stellar Blade;29;Tradable;Ultra Rare;Any;2048;Mob: Lizard Queen;50;0 days 00:03:20.831222153;0 days 00:59:07.628018958;120632
249;Pants;Taijutsu Pants;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
388;Shoes;Tech Tactical Boots;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
360;Weapon;Fashion Rifle;34;Tradable;Ultra Rare;Any;2088;Mob: Great Eyebulb;26;0 days 00:02:53.138378841;0 days 00:58:48.971074170;119986
513;Shoes;Flibber Flabber Armor Boots;12;Tradable;Rare;Any;944;World Mission: A Lord Without A Land;1;0 days 04:52:11.584659309;0 days 04:52:11.584659309;119204
506;Pants;Flibber Flabber Armor Leggings;12;Tradable;Rare;Any;945;World Mission: A Pungent Pursuit;1;0 days 04:52:11.584659309;0 days 04:52:11.584659309;119204
598;Shirts;Flibber Flabber Armor Chestpiece;12;Tradable;Rare;Any;946;World Mission: A Nefarious Source;1;0 days 04:52:11.584659309;0 days 04:52:11.584659309;119204
24;Shoes;Edinburgh Boots;31;Tradable;Ultra Rare;Any;33;Racing: Green Gullet;1;0 days 00:19:20;0 days 00:58:00;118320
29;Pants;Edinburgh Pants;32;Tradable;Ultra Rare;Any;33;Racing: Green Gullet;1;0 days 00:19:20;0 days 00:58:00;118320
34;Shirts;Edinburgh Tunic;33;Tradable;Ultra Rare;Any;33;Racing: Green Gullet;1;0 days 00:19:20;0 days 00:58:00;118320
118;Shoes;Neutron Boots;25;Tradable;Ultra Rare;Any;27;Racing: Nowhere Triangle;1;0 days 00:19:00;0 days 00:57:00;116280
51;Hat;XLR8 Speed Helmet;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
274;Shirts;Buttercup Dynamo Torso;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
9;Weapon;Shrunken Heads;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
112;Weapon;Sun Dragon Blade;25;Tradable;Ultra Rare;Any;235;Mob: Graveworm;38;0 days 00:03:02.016894761;0 days 00:56:24.503291412;115090
390;Pants;Tech Tactical Pants;35;Tradable;Ultra Rare;Any;2093;Mob: Shellslug;43;0 days 00:06:51.331134263;0 days 00:56:19.558499100;114920
57;Weapon;Intergalactic Blade;35;Tradable;Ultra Rare;Any;2093;Mob: Shellslug;43;0 days 00:06:51.331134263;0 days 00:56:19.558499100;114920
346;Pants;Tutankhamun Leggings;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
236;Weapon;Elite Toxic Heater;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
280;Weapon;Vulcan Carbine Elite Class;24;Tradable;Ultra Rare;Any;407;Mob: Sawbreaker;26;0 days 00:02:43.859449542;0 days 00:55:39.844473149;113560
1095;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;31;Racing: Inferno Fields;1;0 days 00:55:10;0 days 00:55:10;112540
122;Shoes;Brigadier Boots;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
352;Shoes;Tutankhamun Boots;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
396;Shirts;Thermal Shirt;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
111;Weapon;Quartz Dragon Blade;23;Tradable;Ultra Rare;Any;202;Mob: Gear Goliath;36;0 days 00:02:42.090509701;0 days 00:53:01.426714978;108154
23;Shoes;Lowlander Boots;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
150;Weapon;Space Cutlass;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
414;Weapon;Bio-Plasma Cannon;28;Tradable;Ultra Rare;Any;2039;Mob: Fossil Crawler;55;0 days 00:04:04.223533274;0 days 00:52:17.557235614;106692
559;Chest;31Lv CRATE SOOPER DOOPER;0;Tradable;Any;Any;2111;Mob: Hyper Fusionfly;3;0 days 00:02:33.200000;0 days 00:51:07.067067066;104278
1005;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;13;Racing: Reactor Works;1;0 days 00:51:05;0 days 00:51:05;104210
1065;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;25;Racing: Tyrannical Gardens;1;0 days 00:51:00;0 days 00:51:00;104040
244;Shirts;Closed Circuit Shirt;33;Tradable;Ultra Rare;Any;2320;Mob: Meteoric Sentry;34;0 days 00:04:50.367535240;0 days 00:50:17.213080620;102578
56;Weapon;Galactic Blade;33;Tradable;Ultra Rare;Any;2320;Mob: Meteoric Sentry;34;0 days 00:04:50.367535240;0 days 00:50:17.213080620;102578
239;Shirts;Velocity Shirt;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
390;Shirts;Overlap Jacket;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
357;Weapon;Style Rifle;28;Tradable;Ultra Rare;Any;2046;Mob: Triceraclaw;38;0 days 00:03:32.766520901;0 days 00:49:27.206661932;100878
1070;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;26;Racing: Skypad Space Port;1;0 days 00:47:10;0 days 00:47:10;96220
123;Shirts;Electron Shirt;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
255;Pants;Buttercup Dynamo Legs;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
378;Shoes;Thermal Boots;24;Tradable;Ultra Rare;Any;225;Mob: Ghoul Golem;36;0 days 00:02:58.480746584;0 days 00:43:47.344205734;89318
1100;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;32;Racing: Dark Tree Clearing;1;0 days 00:43:30;0 days 00:43:30;88740
117;Pants;Neutron Pants;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
253;Weapon;Hot Pants Ray Gun;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
281;Weapon;Vulcan Carbine Perfect Class;26;Tradable;Ultra Rare;Any;227;Mob: Great Terrorpin;37;0 days 00:03:00.159630203;0 days 00:43:00.381131250;87720
406;Shirts;Tech Tactical Shirt;36;Tradable;Ultra Rare;Any;2071;Mob: Great Shellslug;23;0 days 00:02:47.053869418;0 days 00:42:46.052539769;87244
418;Weapon;Massive Bio-Plasma Cannon;36;Tradable;Ultra Rare;Any;2071;Mob: Great Shellslug;23;0 days 00:02:47.053869418;0 days 00:42:46.052539769;87244
643;Shirts;Fusion Wraith Shirt;0;Tradable;Ultra Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 00:42:01.008403361;85714
546;Pants;Fusion Wraith Pants;0;Tradable;Ultra Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 00:42:01.008403361;85714
553;Shoes;Fusion Wraith Shoes;0;Tradable;Ultra Rare;Any;3267;Vendor: Dracula;1;0 days 00:00:01;0 days 00:42:01.008403361;85714
1045;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;21;Racing: Sand Castle;1;0 days 00:41:35;0 days 00:41:35;84830
56;Hat;Chromastone Helmet;12;Tradable;Ultra Rare;Any;430;Mob: Fowl Fiend;26;0 days 00:03:02.314239684;0 days 00:41:17.331263625;84218
380;Pants;Thermal Pants;25;Tradable;Ultra Rare;Any;430;Mob: Fowl Fiend;26;0 days 00:03:02.314239684;0 days 00:41:17.331263625;84218
369;Shirts;Pharaoh Shirt;22;Tradable;Ultra Rare;Any;211;Mob: Pneumatic Bear;40;0 days 00:03:01.795941550;0 days 00:40:08.531287097;81906
73;Weapon;Foster's F-Blade;22;Tradable;Ultra Rare;Any;211;Mob: Pneumatic Bear;40;0 days 00:03:01.795941550;0 days 00:40:08.531287097;81906
1000;Chest;Infected Zone CRATE RANK 1;0;Tradable;Any;Any;12;Racing: The Boneyard;1;0 days 00:40:05;0 days 00:40:05;81770
124;Shirts;Neutron Shirt;27;Tradable;Ultra Rare;Any;240;Mob: Volcano Toad;42;0 days 00:03:06.294839333;0 days 00:39:10.604882188;79934
122;Pants;Commandant Pants;27;Tradable;Ultra Rare;Any;240;Mob: Volcano Toad;42;0 days 00:03:06.294839333;0 days 00:39:10.604882188;79934
514;Weapon;Leviathan;27;Tradable;Ultra Rare;Any;240;Mob: Volcano Toad;42;0 days 00:03:06.294839333;0 days 00:39:10.604882188;79934
554;Chest;30Lv CRATE SOOPER DOOPER;0;Tradable;Any;Any;38;Mob: Fusion Numbuh Four;1;0 days 00:03:04;0 days 03:04:11.051051051;79535
121;Pants;Brigadier Pants;24;Tradable;Ultra Rare;Any;215;Mob: Killowatt;41;0 days 00:02:54.750732405;0 days 00:37:38.724422625;76806
47;Weapon;Hex's Staff;24;Tradable;Ultra Rare;Any;215;Mob: Killowatt;41;0 days 00:02:54.750732405;0 days 00:37:38.724422625;76806
91;Weapon;Neutron Meta Mace;24;Tradable;Ultra Rare;Any;215;Mob: Killowatt;41;0 days 00:02:54.750732405;0 days 00:37:38.724422625;76806
11;Back;Devil Wings;29;Tradable;Ultra Rare;Any;2049;Mob: Magma Hulk;44;0 days 00:02:56.351128557;0 days 00:35:23.995863527;72216
45;Glass;High Seas Captain;29;Tradable;Ultra Rare;Any;2049;Mob: Magma Hulk;44;0 days 00:02:56.351128557;0 days 00:35:23.995863527;72216
542;Weapon;Electro Engine;29;Tradable;Ultra Rare;Any;2049;Mob: Magma Hulk;44;0 days 00:02:56.351128557;0 days 00:35:23.995863527;72216
531;Weapon;Val Hallen's Guitar;17;Tradable;Ultra Rare;Any;167;Mob: Boardwalk Bully;21;0 days 00:02:05.253580686;0 days 00:35:07.209405812;71638
101;Hat;Blue Dynamo Helmet;17;Tradable;Ultra Rare;Any;167;Mob: Boardwalk Bully;21;0 days 00:02:05.253580686;0 days 00:35:07.209405812;71638
